Kommun,Badplats,Provtid,Kvalitet,Siktdjup,Vattentemp,lat,long
Vansbro,Arfnistjärns badplats (ej kommunalt),2014-09-10,  Tjänligt,,  12,0,0
Höganäs,Arild, Kallbadhuset,2014-06-09,  Tjänligt,  > 1,  16,5,0,0
Höganäs,Arild, Kallbadhuset,2014-06-16,  Tjänligt,  > 1,  16,0,0
Höganäs,Arild, Kallbadhuset,2014-07-07,  Tjänligt,  1,  19,0,0
Höganäs,Arild, Kallbadhuset,2014-07-21,  Tjänligt,  > 1,  20,0,0
Höganäs,Arild, Kallbadhuset,2014-08-04,  Tjänligt,  > 1,  20,0,0
Norrtälje,Arkadien,2014-05-26,  Tjänligt,,  20,0,0
Norrtälje,Arkadien,2014-06-23,  Tjänligt,,  12,0,0
Norrtälje,Arkadien,2014-07-21,  Tjänligt,,  19,0,0
Lidköping,Arken, Vänern,2014-06-17,  Tjänligt,  > 1,  17,0,0
Lidköping,Arken, Vänern,2014-07-01,  Tjänligt,  > 1,  15,0,0
Lidköping,Arken, Vänern,2014-07-15,  Tjänligt,  0,8,  18,0,0
Lidköping,Arken, Vänern,2014-07-29,  Tjänligt,  > 1,  22,0,0
Lidköping,Arken, Vänern,2014-08-12,  Tjänligt,  > 1,  19,0,0
Norrköping,Arkösund, Badholmarna,2014-06-17,  Tjänligt,,  16,9,0,0
Norrköping,Arkösund, Badholmarna,2014-07-14,  Tjänligt,,  18,5,0,0
Norrköping,Arkösund, Nordanskogsbadet,2014-06-17,  Tjänligt,,  17,8,0,0
Norrköping,Arkösund, Nordanskogsbadet,2014-07-14,  Tjänligt,,  19,4,0,0
Norrköping,Arkösund, Sköldvik,2014-06-17,  Tjänligt,,  16,7,0,0
Norrköping,Arkösund, Sköldvik,2014-07-14,  Tjänligt,,  18,5,0,0
Robertsfors,Aron-Olsa träsket,2014-07-02,  Tjänligt,,  16,0,0
Växjö,Asasjön, Asa,2014-07-01,  Tjänligt,  1,  18,0,0
Växjö,Asasjön, Grönalund,2014-07-01,  Tjänligt,  1,  19,0,0
Ljungby,Askaken, Lidhult,2014-06-17,  Tjänligt,,  20,6,0,0
Ljungby,Askaken, Lidhult,2014-07-15,  Tjänligt,,  20,8,0,0
Eda,Askesjön, Bönnäset,2014-07-07,  Tjänligt,  > 1,  17,9,0,0
Eda,Askesjön, Bönnäset,2014-07-24,  Tjänligt,  > 1,  26,5,0,0
Göteborg,Askimsbadet,2014-06-13,  Tjänligt,  >,  19,0,0
Göteborg,Askimsbadet,2014-06-27,  Tjänligt,  >,  17,8,0,0
Göteborg,Askimsbadet,2014-07-22,  Tjänligt,  >,  21,5,0,0
Göteborg,Askimsbadet,2014-08-15,  Tjänligt,,  18,5,0,0
Borås,Asklanda badplats, Öresjö,2014-06-13,  Tjänligt,,  19,4,0,0
Borås,Asklanda badplats, Öresjö,2014-06-23,  Tjänligt,,  18,0,0
Borås,Asklanda badplats, Öresjö,2014-07-07,  Tjänligt,,  21,7,0,0
Borås,Asklanda badplats, Öresjö,2014-07-21,  Tjänligt,,  22,4,0,0
Borås,Asklanda badplats, Öresjö,2014-08-07,  Tjänligt,,  21,8,0,0
Askersund,Aspa badplats, Vättern,2014-06-24,  Tjänligt,,  16,6,0,0
Askersund,Aspa badplats, Vättern,2014-07-30,  Tjänligt m. Anm.,,  24,1,0,0
Lindesberg,Aspasjön,2014-06-12,  Tjänligt,,  23,2,0,0
Lindesberg,Aspasjön,2014-07-08,  Tjänligt,,  23,1,0,0
Lindesberg,Aspasjön,2014-08-06,  Tjänligt,,  22,9,0,0
Katrineholm,Aspen,2014-06-17,  Tjänligt,,  18,9,0,0
Katrineholm,Aspen,2014-07-15,  Tjänligt,,  20,9,0,0
Katrineholm,Aspen,2014-08-05,  Tjänligt,,  23,2,0,0
Lerum,Aspen,2014-06-12,  Tjänligt,,  21,5,0,0
Lerum,Aspen,2014-07-07,  Tjänligt,,  21,3,0,0
Lerum,Aspen,2014-07-22,  Tjänligt,,  22,3,0,0
Lerum,Aspen,2014-08-12,  Tjänligt m. Anm.,,  20,5,0,0
Göteborg,Asperö,2014-06-16,  Tjänligt,  > 1,1,  15,6,0,0
Göteborg,Asperö,2014-07-01,  Tjänligt,  1,25,  17,7,0,0
Göteborg,Asperö,2014-07-29,  Tjänligt,  > 1,15,  23,1,0,0
Göteborg,Asperö,2014-08-15,  Tjänligt m. Anm.,,  18,5,0,0
Göteborg,Asperö,2014-08-18,  Tjänligt,,  18,6,0,0
Göteborg,Aspholmen,2014-06-13,  Tjänligt,  > 1,8,  17,1,0,0
Göteborg,Aspholmen,2014-07-01,  Tjänligt,,  18,4,0,0
Göteborg,Aspholmen,2014-07-29,  Tjänligt,  >,  22,5,0,0
Göteborg,Aspholmen,2014-08-15,  Tjänligt,,  19,0,0
Filipstad,Asphyttan,2014-06-19,  Tjänligt,,  18,6,0,0
Filipstad,Asphyttan,2014-07-09,  Tjänligt,,  23,3,0,0
Filipstad,Asphyttan,2014-07-30,  Tjänligt,,  0,0,0
Söderköping,Asplången, Snöveltorp,2014-06-18,  Tjänligt,,  20,0,0
Söderköping,Asplången, Snöveltorp,2014-07-23,  Tjänligt,,  24,0,0
Aneby,Assjön,2014-06-17,  Tjänligt,  > 1,5,  16,7,0,0
Aneby,Assjön,2014-07-15,  Tjänligt,,  19,3,0,0
Aneby,Assjön,2014-08-25,  Tjänligt,  > 1,2,  15,8,0,0
Arvidsjaur,Auktsjaur,2014-07-28,  Tjänligt,,  21,0,0
Dorotea,Avaträsk badplats,2014-07-01,  Tjänligt,,  18,0,0
Jönköping,Axamobadet,2014-06-17,  Tjänligt,,  19,3,0,0
Jönköping,Axamobadet,2014-07-15,  Tjänligt,,  21,0,0
Jönköping,Axamobadet,2014-08-05,  Tjänligt,,  22,5,0,0
Ånge,Backetjärn, Torpshammar,2014-07-08,  Tjänligt,  > 1,  20,7,0,0
Ånge,Backetjärn, Torpshammar,2014-07-22,  Tjänligt,  > 1,  24,1,0,0
Ånge,Backetjärn, Torpshammar,2014-08-05,  Tjänligt,  > 1,  23,8,0,0
Tanum,Badberget,2014-06-17,  Tjänligt,,  14,0,0
Tanum,Badberget,2014-07-01,  Tjänligt,,  17,0,0
Tanum,Badberget,2014-07-15,  Tjänligt m. Anm.,,  19,0,0
Tanum,Badberget,2014-07-29,  Tjänligt,,  22,0,0
Tanum,Badberget,2014-08-12,  Tjänligt,,  18,0,0
Hultsfred,Baddammen, Järnforsen,2014-06-03,  Tjänligt,,  16,7,0,0
Hultsfred,Baddammen, Järnforsen,2014-06-26,  Tjänligt m. Anm.,,  14,0,0
Hultsfred,Baddammen, Järnforsen,2014-07-08,  Tjänligt,,  20,0,0
Hultsfred,Baddammen, Järnforsen,2014-08-05,  Tjänligt m. Anm.,,  22,5,0,0
Hultsfred,Baddammen, Järnforsen,2014-08-12,  Otjänligt,,  20,0,0
Hultsfred,Baddammen, Järnforsen,2014-08-26,  Tjänligt m. Anm.,,  15,0,0
Åmål,Badplatsen Furusjön,2014-06-11,  Tjänligt,  1,  21,4,0,0
Åmål,Badplatsen Furusjön,2014-06-25,  Tjänligt,  1,  19,5,0,0
Åmål,Badplatsen Furusjön,2014-07-16,  Tjänligt,  1,  21,4,0,0
Åmål,Badplatsen Furusjön,2014-08-06,  Tjänligt,  1,  22,7,0,0
Tierp,Badsjön,2014-06-18,  Tjänligt,,  15,7,0,0
Tierp,Badsjön,2014-07-09,  Tjänligt,,  19,2,0,0
Lessebo,Badsjön, Skruv,2014-06-10,  Tjänligt,,  21,8,0,0
Lessebo,Badsjön, Skruv,2014-06-24,  Tjänligt,,  17,7,0,0
Lessebo,Badsjön, Skruv,2014-07-08,  Tjänligt,,  23,2,0,0
Lessebo,Badsjön, Skruv,2014-07-22,  Tjänligt,,  23,1,0,0
Lessebo,Badsjön, Skruv,2014-08-05,  Tjänligt,,  23,4,0,0
Sorsele,Badsjön, Sorsele camping,2014-06-09,  Tjänligt,,  14,0,0
Sorsele,Badsjön, Sorsele camping,2014-07-22,  Tjänligt,,  20,0,0
Sorsele,Badsjön, Sorsele camping,2014-08-06,  Tjänligt,,  17,0,0
Torsås,Badudden,2014-06-10,  Tjänligt,,  18,0,0
Torsås,Badudden,2014-06-24,  Tjänligt,,  16,0,0
