Kommun,Badplats,Provtid,Kvalitet,Siktdjup,Vattentemp,Lat,Long,ID
Göteborg,Ganlet,2014-07-08,  Tjänligt,  > 1,2,  20,0,0,1083
Göteborg,Ganlet,2014-08-05,  Tjänligt,  > 1,25,  21,2,0,0,1084
Falkenberg,Glommen,2014-06-10,  Tjänligt,,  17,0,0,1085
Falkenberg,Glommen,2014-06-17,  Tjänligt,,  17,0,0,1086
Falkenberg,Glommen,2014-07-15,  Tjänligt,,  19,0,0,1087
Falkenberg,Glommen,2014-08-12,  Tjänligt,,  19,5,0,0,1088
Gotland,Gothem, Åminne,2014-06-17,  Tjänligt,,  13,0,0,1089
Gotland,Gothem, Åminne,2014-07-08,  Tjänligt,,  21,0,0,1090
Gotland,Gothem, Åminne,2014-07-29,  Tjänligt,,  23,0,0,1091
Finspång,Gron,2014-06-11,  Tjänligt,  1,5,  23,0,0,1092
Finspång,Gron,2014-07-09,  Tjänligt,  1,4,  24,0,0,1093
Finspång,Gron,2014-08-12,  Tjänligt,  1,5,  22,5,0,0,1094
Finspång,Gron, Rävudden,2014-06-11,  Tjänligt m. Anm.,,  21,5,0,0,1095
Finspång,Gron, Rävudden,2014-07-09,  Tjänligt,,  23,0,0,1096
Finspång,Gron, Rävudden,2014-08-12,  Tjänligt,,  23,0,0,1097
Grums,Grumsfjorden, Mickelsön,2014-06-18,  Tjänligt,,  19,2,0,0,1098
Grums,Grumsfjorden, Mickelsön,2014-07-15,  Tjänligt,,  22,0,0,1099
Grums,Grumsfjorden, Trulsen,2014-06-18,  Tjänligt,,  19,0,0,1100
Grums,Grumsfjorden, Trulsen,2014-07-15,  Tjänligt,,  22,1,0,0,1101
Finspång,Gryten, Bränntorp,2014-06-11,  Tjänligt,  1,5,  22,0,0,1102
Finspång,Gryten, Bränntorp,2014-07-09,  Tjänligt,  1,5,  22,5,0,0,1103
Finspång,Gryten, Bränntorp,2014-08-12,  Tjänligt,  1,7,  21,5,0,0,1104
Finspång,Gryten, Grytgöl,2014-06-11,  Tjänligt,,  20,0,0,1105
Finspång,Gryten, Grytgöl,2014-07-09,  Tjänligt,,  24,0,0,1106
Finspång,Gryten, Grytgöl,2014-08-12,  Tjänligt m. Anm.,  1,6,  20,5,0,0,1107
Finspång,Gäddviken, Igelfors,2014-06-11,  Tjänligt,  2,  22,5,0,0,1108
Finspång,Gäddviken, Igelfors,2014-07-09,  Tjänligt,  2,5,  23,0,0,1109
Finspång,Gäddviken, Igelfors,2014-08-12,  Tjänligt,  1,6,  22,0,0,1110
Gnosjö,Götarpssjön,2014-06-10,  Tjänligt,,  20,5,0,0,1111
Gnosjö,Götarpssjön,2014-07-29,  Tjänligt,,  23,3,0,0,1112
Gotland,Hangvar, Ihreviken,2014-06-18,  Tjänligt,,  14,0,0,1113
Gotland,Hangvar, Ihreviken,2014-07-09,  Tjänligt,,  16,5,0,0,1114
Gotland,Hangvar, Ihreviken,2014-07-30,  Tjänligt m. Anm.,,  22,0,0,1115
Gävle,Harnäs,2014-07-16,  Tjänligt,,  21,9,0,0,1116
Falun,Hedkarlssjön Sundborn,2014-06-10,  Tjänligt,,  17,0,0,1117
Falun,Hedkarlssjön Sundborn,2014-07-17,  Otjänligt,,  22,0,0,1118
Falun,Hedkarlssjön Sundborn,2014-07-29,  Tjänligt,,  25,0,0,1119
Fagersta,Hedtjärn,2014-07-09,  Tjänligt,,  23,0,0,1120
Fagersta,Hedtjärn,2014-08-07,  Tjänligt,,  19,2,0,0,1121
Gotland,Hellvi, Hideviken,2014-06-17,  Tjänligt,,  12,0,0,1122
Gotland,Hellvi, Hideviken,2014-07-08,  Tjänligt,,  19,0,0,1123
Gotland,Hellvi, Hideviken,2014-07-29,  Tjänligt,,  23,0,0,1124
Gagnef,Hemstjärn,2014-06-10,  Tjänligt,,  19,0,0,1125
Gagnef,Hemstjärn,2014-08-12,  Tjänligt,,  20,4,0,0,1126
Gnosjö,High Chaparral,2014-06-10,  Tjänligt,,  22,1,0,0,1127
Gnosjö,High Chaparral,2014-07-22,  Tjänligt m. Anm.,,  21,0,0,1128
Gnosjö,High Chaparral,2014-07-29,  Tjänligt,,  24,0,0,1129
Gävle,Hillevik,2014-07-21,  Tjänligt,,  21,8,0,0,1130
Falkenberg,Hjärtaredssjön,2014-06-10,  Tjänligt,,  20,0,0,1131
Falkenberg,Hjärtaredssjön,2014-06-17,  Tjänligt,,  19,0,0,1132
Falkenberg,Hjärtaredssjön,2014-07-08,  Tjänligt,,  21,0,0,1133
Falkenberg,Hjärtaredssjön,2014-08-12,  Tjänligt,,  20,0,0,1134
Falkenberg,Horsasjön Älvsered,2014-06-10,  Tjänligt,,  19,0,0,1135
Falkenberg,Horsasjön Älvsered,2014-06-17,  Tjänligt,,  17,0,0,1136
Falkenberg,Horsasjön Älvsered,2014-07-08,  Tjänligt,,  21,0,0,1137
Falkenberg,Horsasjön Älvsered,2014-08-12,  Tjänligt,,  19,0,0,1138
Flen,Hosjöbadet,2014-06-11,  Tjänligt,  < 1,  20,0,0,1139
Flen,Hosjöbadet,2014-06-26,  Tjänligt,,  21,0,0,1140
Flen,Hosjöbadet,2014-07-15,  Tjänligt,,  22,0,0,1141
Flen,Hosjöbadet,2014-08-13,  Tjänligt,,  22,0,0,1142
Göteborg,Hovås kallbadhus,2014-07-22,  Tjänligt,  >,  22,0,0,1143
Göteborg,Hovås kallbadhus,2014-08-04,  Tjänligt,  >,  22,4,0,0,1144
Göteborg,Hovås kallbadhus,2014-08-15,  Tjänligt,  0,95,  19,4,0,0,1145
Göteborg,Hovåsbadet,2014-06-13,  Tjänligt,  >,  19,3,0,0,1146
Göteborg,Hovåsbadet,2014-06-27,  Tjänligt,  >,  17,3,0,0,1147
Göteborg,Hovåsbadet,2014-07-22,  Tjänligt,  >,  21,5,0,0,1148
Göteborg,Hovåsbadet,2014-08-08,  Tjänligt,  >,  21,6,0,0,1149
Finspång,Hunn, Rejmyre,2014-06-11,  Tjänligt,  2,  19,3,0,0,1150
Finspång,Hunn, Rejmyre,2014-07-09,  Tjänligt,  2,  20,5,0,0,1151
Finspång,Hunn, Rejmyre,2014-08-12,  Tjänligt,,  21,5,0,0,1152
Gnosjö,Hären (Välorna),2014-06-10,  Tjänligt,,  20,8,0,0,1153
Gnosjö,Hären (Välorna),2014-07-22,  Tjänligt,,  22,0,0,1154
Göteborg,Härlanda tjärn,2014-06-16,  Tjänligt,,  20,5,0,0,1155
Göteborg,Härlanda tjärn,2014-07-08,  Tjänligt,,  21,3,0,0,1156
Göteborg,Härlanda tjärn,2014-07-29,  Tjänligt,,  25,9,0,0,1157
Göteborg,Härlanda tjärn,2014-08-11,  Tjänligt,  0,85,  22,4,0,0,1158
Göteborg,Hästevik,2014-06-16,  Tjänligt,  1,75,  13,2,0,0,1159
Göteborg,Hästevik,2014-06-23,  Tjänligt,  > 1,25,  17,8,0,0,1160
Göteborg,Hästevik,2014-07-07,  Tjänligt,  > 2,3,  18,6,0,0,1161
Göteborg,Hästevik,2014-08-04,  Tjänligt,  >,  22,4,0,0,1162
Gnosjö,Hästhultasjön,2014-06-10,  Tjänligt,,  20,8,0,0,1163
Falun,Höganäs,Svärdsjö,2014-06-10,  Otjänligt,,  17,0,0,1164
Falun,Höganäs,Svärdsjö,2014-06-17,  Tjänligt,,  15,0,0,1165
Falun,Höganäs,Svärdsjö,2014-07-17,  Tjänligt,,  21,0,0,1166
Gävle,Högbacka,2014-07-14,  Tjänligt,,  21,3,0,0,1167
Gagnef,Högbergsdammen,2014-06-10,  Tjänligt,,  19,0,0,1168
Gagnef,Högbergsdammen,2014-08-12,  Tjänligt,,  16,4,0,0,1169
Göteborg,Killingholmen,2014-06-13,  Tjänligt,  > 0,6,  18,5,0,0,1170
Göteborg,Killingholmen,2014-07-08,  Tjänligt,  0,85,  19,3,0,0,1171
Göteborg,Killingholmen,2014-08-05,  Tjänligt,  > 0,75,  21,8,0,0,1172
Falun,Klockarnäs Enviken,2014-06-10,  Tjänligt m. Anm.,,  17,0,0,1173
Falun,Klockarnäs Enviken,2014-06-19,  Tjänligt,,  17,0,0,1174
Falun,Klockarnäs Enviken,2014-07-17,  Tjänligt,,  22,0,0,1175
Gnesta,Klämmingsberg Klämmingen,2014-06-11,  Tjänligt,  2,2,  19,5,0,0,1176
Gnesta,Klämmingsberg Klämmingen,2014-06-23,  Tjänligt,  > 2,2,  16,2,0,0,1177
Gnesta,Klämmingsberg Klämmingen,2014-07-07,  Tjänligt m. Anm.,  > 2,3,  18,4,0,0,1178
Gnesta,Klämmingsberg Klämmingen,2014-07-22,  Tjänligt,  > 2,3,  23,0,0,1179
Gnesta,Klämmingsberg Klämmingen,2014-08-04,  Tjänligt,  > 2,1,  23,3,0,0,1180
Fagersta,Kolarbysjön,2014-07-02,  Tjänligt,,  15,3,0,0,1181
Fagersta,Kolarbysjön,2014-07-16,  Tjänligt,,  20,2,0,0,1182
Fagersta,Kolarbysjön,2014-08-07,  Tjänligt,,  19,2,0,0,1183
Fagersta,Kolarbysjön,2014-08-20,  Tjänligt,,  17,9,0,0,1184
Gnesta,Krampan Marviken,2014-06-11,  Tjänligt,  > 1,  19,8,0,0,1185
Gnesta,Krampan Marviken,2014-07-07,  Tjänligt,  > 1,  20,7,0,0,1186
Gnesta,Krampan Marviken,2014-08-04,  Tjänligt,  > 1,  24,3,0,0,1187
Färgelanda,Kuserudssjön, Rådanefors badpl,2014-06-12,  Tjänligt,,  19,4,0,0,1188
Färgelanda,Kuserudssjön, Rådanefors badpl,2014-07-07,  Tjänligt,,  21,2,0,0,1189
Färgelanda,Kuserudssjön, Rådanefors badpl,2014-08-06,  Tjänligt,,  22,0,0,1190
Grums,Kyrkebysjön, Buda,2014-06-18,  Tjänligt,,  18,7,0,0,1191
Grums,Kyrkebysjön, Buda,2014-07-15,  Tjänligt,,  22,3,0,0,1192
Falun,Källviken,Falun,2014-06-12,  Tjänligt,,  19,0,0,1193
Falun,Källviken,Falun,2014-07-17,  Tjänligt,,  20,0,0,1194
Gävle,Laduholmen, Forsbacka,2014-07-21,  Tjänligt,,  21,3,0,0,1195
Gnesta,Laxne Klämmingen,2014-06-11,  Tjänligt,  > 1,  18,6,0,0,1196
Gnesta,Laxne Klämmingen,2014-07-07,  Tjänligt,  > 1,  20,8,0,0,1197
Gnesta,Laxne Klämmingen,2014-08-04,  Tjänligt,  > 1,  24,8,0,0,1198
Filipstad,Lesjöbyn,2014-06-19,  Tjänligt,,  17,8,0,0,1199
Filipstad,Lesjöbyn,2014-07-09,  Tjänligt,,  21,2,0,0,1200
Filipstad,Lesjöbyn,2014-07-30,  Tjänligt,,  0,0,0,1201
Falun,Liljans Herrgård Karlsvi,2014-06-10,  Tjänligt,,  17,0,0,1202
Falun,Liljans Herrgård Karlsvi,2014-07-17,  Tjänligt,,  22,0,0,1203
Göteborg,Lilla Amundön,2014-06-13,  Tjänligt,  >,  18,7,0,0,1204
Göteborg,Lilla Amundön,2014-06-27,  Tjänligt,,  18,3,0,0,1205
Göteborg,Lilla Amundön,2014-07-21,  Tjänligt,  >,  21,6,0,0,1206
Göteborg,Lilla Amundön,2014-08-08,  Tjänligt,  >,  21,5,0,0,1207
Göteborg,Lilleby,2014-06-16,  Tjänligt,  2,5,  17,8,0,0,1208
Göteborg,Lilleby,2014-06-23,  Tjänligt,,  17,4,0,0,1209
Göteborg,Lilleby,2014-07-07,  Tjänligt,,  18,5,0,0,1210
Göteborg,Lilleby,2014-08-01,  Tjänligt,,  22,0,0,1211
Forshaga,Lillsjön,2014-06-17,  Tjänligt,  > 2,  18,5,0,0,1212
Forshaga,Lillsjön,2014-07-07,  Tjänligt,  > 2,  21,9,0,0,1213
Forshaga,Lillsjön,2014-07-29,  Tjänligt,,  26,0,0,1214
Falun,Lilltorpet,Falun,2014-06-12,  Tjänligt,,  20,0,0,1215
Falun,Lilltorpet,Falun,2014-07-15,  Tjänligt,,  21,0,0,1216
Gävle,Limön, Kalkudden,2014-07-17,  Tjänligt,,  18,7,0,0,1217
Göteborg,Lindås,2014-06-13,  Tjänligt,  > 2,25,  18,6,0,0,1218
Göteborg,Lindås,2014-07-08,  Tjänligt,  > 1,5,  20,0,0,1219
Göteborg,Lindås,2014-08-08,  Tjänligt,  >,  21,5,0,0,1220
Falkenberg,Ljungsjön,2014-06-10,  Tjänligt,,  21,0,0,1221
Falkenberg,Ljungsjön,2014-06-17,  Tjänligt,,  20,0,0,1222
Falkenberg,Ljungsjön,2014-07-08,  Tjänligt,,  21,0,0,1223
Falkenberg,Ljungsjön,2014-08-12,  Tjänligt,,  21,0,0,1224
Finspång,Lotorpsån,2014-06-11,  Tjänligt,  1,5,  21,5,0,0,1225
Finspång,Lotorpsån,2014-07-09,  Tjänligt,  1,7,  23,0,0,1226
Finspång,Lotorpsån,2014-08-12,  Tjänligt,  1,6,  21,5,0,0,1227
Falkenberg,Lyngsjön Krogsered,2014-06-10,  Tjänligt,,  19,0,0,1228
Falkenberg,Lyngsjön Krogsered,2014-06-17,  Tjänligt,,  19,0,0,1229
Falkenberg,Lyngsjön Krogsered,2014-07-08,  Tjänligt,,  21,0,0,1230
Falkenberg,Lyngsjön Krogsered,2014-08-12,  Tjänligt,,  19,0,0,1231
Falkenberg,Långasand,2014-06-10,  Tjänligt m. Anm.,,  17,0,0,1232
Falkenberg,Långasand,2014-06-17,  Tjänligt,,  17,0,0,1233
Falkenberg,Långasand,2014-07-15,  Tjänligt m. Anm.,,  19,0,0,1234
Falkenberg,Långasand,2014-08-12,  Tjänligt,,  20,0,0,1235
Gagnef,Långsjön,2014-06-10,  Tjänligt,,  20,5,0,0,1236
Gagnef,Långsjön,2014-08-12,  Tjänligt,,  19,8,0,0,1237
Grums,Långsjön, Hasseldalen,2014-06-18,  Tjänligt,,  21,2,0,0,1238
Grums,Långsjön, Hasseldalen,2014-07-15,  Tjänligt,,  22,1,0,0,1239
Gagnef,Lövsen,2014-06-10,  Tjänligt,,  20,8,0,0,1240
Gagnef,Lövsen,2014-08-12,  Tjänligt,,  19,2,0,0,1241
Göteborg,Marholmen,2014-06-13,  Tjänligt,  2,5,  18,7,0,0,1242
Göteborg,Marholmen,2014-06-24,  Tjänligt,  > 2,75,  17,1,0,0,1243
Göteborg,Marholmen,2014-07-08,  Tjänligt,  >,  21,9,0,0,1244
Göteborg,Marholmen,2014-08-05,  Tjänligt,  > 2,75,  21,7,0,0,1245
Flen,Mellösabadet,2014-06-11,  Tjänligt,  < 1,  22,0,0,1246
Flen,Mellösabadet,2014-06-26,  Tjänligt,,  21,0,0,1247
Flen,Mellösabadet,2014-07-15,  Tjänligt,,  21,0,0,1248
Flen,Mellösabadet,2014-08-13,  Tjänligt,,  21,0,0,1249
Gagnef,Mojesjön,2014-06-12,  Tjänligt,,  19,6,0,0,1250
Gagnef,Mojesjön,2014-08-14,  Tjänligt,,  19,0,0,1251
Filipstad,Munkeberg,2014-06-19,  Tjänligt,,  18,1,0,0,1252
Filipstad,Munkeberg,2014-07-09,  Tjänligt,,  21,5,0,0,1253
Filipstad,Munkeberg,2014-07-30,  Tjänligt,,  0,0,0,1254
Finspång,Mäseln,2014-06-11,  Tjänligt,,  21,5,0,0,1255
Finspång,Mäseln,2014-07-09,  Tjänligt,,  24,5,0,0,1256
Finspång,Mäseln,2014-08-12,  Tjänligt,,  22,0,0,1257
Göteborg,Nordrevik,2014-06-13,  Tjänligt,  1,75,  18,6,0,0,1258
Göteborg,Nordrevik,2014-06-27,  Tjänligt,  > 2,  17,5,0,0,1259
Göteborg,Nordrevik,2014-07-21,  Tjänligt,  >,  21,2,0,0,1260
Göteborg,Nordrevik,2014-08-08,  Tjänligt,  > 2,  21,5,0,0,1261
Fagersta,Norr Morssjön allm. bryggan,2014-07-09,  Tjänligt,,  22,0,0,1262
Falkenberg,Nyhagasjön,2014-06-10,  Tjänligt,,  20,0,0,1263
Falkenberg,Nyhagasjön,2014-06-17,  Tjänligt,,  19,0,0,1264
Falkenberg,Nyhagasjön,2014-07-08,  Tjänligt,  1,2,  21,0,0,1265
Falkenberg,Nyhagasjön,2014-08-12,  Tjänligt,,  21,0,0,1266
Filipstad,Nykroppa,2014-06-19,  Tjänligt,,  17,5,0,0,1267
Filipstad,Nykroppa,2014-07-09,  Tjänligt,,  22,7,0,0,1268
Filipstad,Nykroppa,2014-07-30,  Tjänligt,,  0,0,0,1269
Gotland,När, Herta,2014-06-17,  Tjänligt,,  15,0,0,1270
Gotland,När, Herta,2014-07-08,  Tjänligt,,  21,0,0,1271
Gotland,När, Herta,2014-07-29,  Tjänligt,,  26,0,0,1272
Gagnef,Närsen,2014-06-10,  Tjänligt,,  17,3,0,0,1273
Gagnef,Närsen,2014-08-12,  Tjänligt m. Anm.,,  12,6,0,0,1274
Gotland,Näs, Nisseviken,2014-06-16,  Tjänligt,,  17,0,0,1275
Gotland,Näs, Nisseviken,2014-07-07,  Tjänligt,,  19,0,0,1276
Gotland,Näs, Nisseviken,2014-07-28,  Tjänligt,,  21,0,0,1277
Gagnef,Nässjön,2014-06-12,  Tjänligt,,  19,4,0,0,1278
Gagnef,Nässjön,2014-08-14,  Tjänligt,,  19,5,0,0,1279
Falkenberg,Olofsbo,2014-06-10,  Tjänligt,,  16,0,0,1280
Falkenberg,Olofsbo,2014-06-17,  Tjänligt,,  17,0,0,1281
Falkenberg,Olofsbo,2014-07-15,  Tjänligt,,  19,0,0,1282
Falkenberg,Olofsbo,2014-08-12,  Tjänligt,,  19,5,0,0,1283
Flen,Orrestaöbadet,2014-06-11,  Tjänligt,  < 1,  20,0,0,1284
Flen,Orrestaöbadet,2014-06-26,  Tjänligt,,  20,0,0,1285
Flen,Orrestaöbadet,2014-07-15,  Tjänligt,,  21,0,0,1286
Flen,Orrestaöbadet,2014-08-13,  Tjänligt,  1,5,  21,0,0,1287
Filipstad,Persbergs badplats,2014-06-19,  Tjänligt,,  16,1,0,0,1288
Filipstad,Persbergs badplats,2014-07-09,  Tjänligt,,  20,1,0,0,1289
Filipstad,Persbergs badplats,2014-07-30,  Tjänligt,,  0,0,0,1290
Gagnef,Präst-Olles sjö,2014-06-12,  Tjänligt,,  19,2,0,0,1291
Gagnef,Präst-Olles sjö,2014-08-14,  Tjänligt,,  19,4,0,0,1292
Färgelanda,Ragneruds camping,2014-06-12,  Tjänligt,,  19,1,0,0,1293
Färgelanda,Ragneruds camping,2014-07-07,  Tjänligt,,  21,0,0,1294
Färgelanda,Ragneruds camping,2014-08-06,  Tjänligt,,  21,0,0,1295
Färgelanda,Ragnerudsbadet,2014-06-12,  Tjänligt,,  19,0,0,1296
Färgelanda,Ragnerudsbadet,2014-07-07,  Tjänligt,,  20,8,0,0,1297
Färgelanda,Ragnerudsbadet,2014-08-06,  Tjänligt,,  21,6,0,0,1298
Finspång,Regnaren,2014-06-11,  Tjänligt,  2,  22,0,0,1299
Finspång,Regnaren,2014-07-09,  Tjänligt,  1,7,  23,5,0,0,1300
Finspång,Regnaren,2014-08-12,  Tjänligt,  1,8,  22,0,0,1301
Falkenberg,Ringsegård, Skrea sand,2014-06-10,  Tjänligt,,  17,0,0,1302
Falkenberg,Ringsegård, Skrea sand,2014-06-17,  Tjänligt,,  17,0,0,1303
Falkenberg,Ringsegård, Skrea sand,2014-07-15,  Tjänligt,,  19,0,0,1304
Falkenberg,Ringsegård, Skrea sand,2014-08-12,  Tjänligt,,  19,5,0,0,1305
Falkenberg,Rosendals havsbad,2014-06-10,  Tjänligt,,  17,0,0,1306
Falkenberg,Rosendals havsbad,2014-06-17,  Tjänligt,,  17,0,0,1307
Falkenberg,Rosendals havsbad,2014-07-15,  Tjänligt,,  19,0,0,1308
Falkenberg,Rosendals havsbad,2014-08-12,  Tjänligt,,  19,5,0,0,1309
Falun,Roxnäs,Falun,2014-06-12,  Tjänligt,,  19,0,0,1310
Falun,Roxnäs,Falun,2014-07-15,  Tjänligt,,  20,0,0,1311
Gävle,Saltharsfjärden,2014-07-16,  Tjänligt,,  20,3,0,0,1312
Göteborg,Saltholmen,2014-06-13,  Tjänligt,  >,  19,2,0,0,1313
Göteborg,Saltholmen,2014-07-01,  Tjänligt,  >,  18,0,0,1314
Göteborg,Saltholmen,2014-07-29,  Tjänligt,  1,75,  22,5,0,0,1315
Göteborg,Saltholmen,2014-08-15,  Tjänligt,,  18,5,0,0,1316
Göteborg,Saltsjönäs Näset,2014-06-13,  Tjänligt,  > 1,9,  18,7,0,0,1317
Göteborg,Saltsjönäs Näset,2014-06-24,  Tjänligt,  >,  16,7,0,0,1318
Göteborg,Saltsjönäs Näset,2014-07-08,  Tjänligt,  > 1,95,  20,2,0,0,1319
Göteborg,Saltsjönäs Näset,2014-08-05,  Tjänligt,  >,  21,3,0,0,1320
Gotland,Sanda, Björkhaga,2014-06-16,  Tjänligt,,  15,0,0,1321
Gotland,Sanda, Björkhaga,2014-07-07,  Tjänligt,,  18,5,0,0,1322
Gotland,Sanda, Björkhaga,2014-07-28,  Tjänligt,,  20,0,0,1323
Gotland,Sandhamn,2014-06-16,  Tjänligt,,  13,0,0,1324
Gotland,Sandhamn,2014-07-07,  Tjänligt,,  17,0,0,1325
Gotland,Sandhamn,2014-07-28,  Tjänligt,,  21,0,0,1326
Falun,Sandlandet, Runn,2014-06-12,  Tjänligt,,  19,0,0,1327
Falun,Sandlandet, Runn,2014-07-15,  Tjänligt,,  18,0,0,1328
Gävle,Sandsnäs, Hedesunda,2014-07-16,  Tjänligt,,  20,3,0,0,1329
Filipstad,Sandviken,2014-06-19,  Tjänligt,,  15,4,0,0,1330
Filipstad,Sandviken,2014-07-09,  Tjänligt,,  21,0,0,1331
Filipstad,Sandviken,2014-07-30,  Tjänligt,,  0,0,0,1332
Gagnef,Sandviken,2014-06-10,  Tjänligt,,  18,1,0,0,1333
Gagnef,Sandviken,2014-08-12,  Tjänligt,,  20,1,0,0,1334
Färgelanda,Sandvikesjöns badplats,2014-06-12,  Tjänligt,,  19,0,0,1335
Färgelanda,Sandvikesjöns badplats,2014-07-07,  Tjänligt,,  21,8,0,0,1336
Färgelanda,Sandvikesjöns badplats,2014-08-06,  Tjänligt,,  21,6,0,0,1337
Göteborg,Sillvik,2014-06-16,  Tjänligt,  >,  17,8,0,0,1338
Göteborg,Sillvik,2014-06-23,  Tjänligt,  > 0,8,  17,8,0,0,1339
Göteborg,Sillvik,2014-07-07,  Tjänligt,  > 1,5,  19,3,0,0,1340
Göteborg,Sillvik,2014-08-01,  Tjänligt,  >,  23,0,0,1341
Gnosjö,Sjöarpssjön,2014-06-10,  Tjänligt,,  22,0,0,1342
Fagersta,Sjöhagen,2014-07-09,  Tjänligt,,  23,0,0,1343
Falkenberg,Sjönevadssjön,2014-06-10,  Tjänligt,,  19,0,0,1344
Falkenberg,Sjönevadssjön,2014-06-17,  Tjänligt,,  18,0,0,1345
Falkenberg,Sjönevadssjön,2014-07-08,  Tjänligt,,  21,0,0,1346
Falkenberg,Sjönevadssjön,2014-08-12,  Tjänligt m. Anm.,,  20,0,0,1347
Gullspång,Skagern, Otterberget,2014-06-17,  Tjänligt,  < 0,8,  17,8,0,0,1348
Gullspång,Skagern, Otterberget,2014-07-04,  Tjänligt,  > 0,6,  16,0,0,1349
Gullspång,Skagern, Otterberget,2014-07-15,  Tjänligt,  > 1,  20,1,0,0,1350
Gullspång,Skagern, Otterberget,2014-07-30,  Tjänligt,  > 1,  23,9,0,0,1351
Gullspång,Skagern, Otterberget,2014-08-13,  Tjänligt,  > 2,  20,5,0,0,1352
Gullspång,Skagern, Skagersvik,2014-06-17,  Tjänligt,  < 1,  18,4,0,0,1353
Gullspång,Skagern, Skagersvik,2014-07-01,  Tjänligt,  > 1,  18,2,0,0,1354
Gullspång,Skagern, Skagersvik,2014-07-15,  Tjänligt,  > 1,  21,2,0,0,1355
Gullspång,Skagern, Skagersvik,2014-07-30,  Tjänligt,  > 1,  24,2,0,0,1356
Gullspång,Skagern, Skagersvik,2014-08-13,  Tjänligt,  1,5,  20,3,0,0,1357
Flen,Skebokvarnsbadet,2014-06-11,  Tjänligt,  > 1,  21,0,0,1358
Flen,Skebokvarnsbadet,2014-06-26,  Tjänligt,,  20,0,0,1359
Flen,Skebokvarnsbadet,2014-07-15,  Tjänligt,,  22,0,0,1360
Flen,Skebokvarnsbadet,2014-08-13,  Tjänligt,  1,  22,0,0,1361
Finspång,Skiren,2014-06-11,  Tjänligt,,  21,5,0,0,1362
Finspång,Skiren,2014-07-09,  Tjänligt,,  23,5,0,0,1363
Finspång,Skiren,2014-08-12,  Tjänligt,,  22,5,0,0,1364
Forshaga,Skivtjärn,2014-06-17,  Tjänligt,  > 2,  19,2,0,0,1365
Forshaga,Skivtjärn,2014-07-07,  Tjänligt,  > 2,  21,0,0,1366
Forshaga,Skivtjärn,2014-07-29,  Tjänligt m. Anm.,,  25,0,0,1367
Forshaga,Skivtjärn,2014-08-11,  Tjänligt,,  23,0,0,1368
Falköping,Skogssjön,2014-06-23,  Tjänligt,,  16,7,0,0,1369
Falköping,Skogssjön,2014-07-08,  Tjänligt m. Anm.,,  20,8,0,0,1370
Falköping,Skogssjön,2014-07-22,  Tjänligt,,  22,0,0,1371
Falköping,Skogssjön,2014-08-06,  Tjänligt,,  16,4,0,0,1372
Falkenberg,Skrea Cabare,2014-06-10,  Tjänligt,,  16,0,0,1373
Falkenberg,Skrea Cabare,2014-06-17,  Tjänligt,,  17,0,0,1374
Falkenberg,Skrea Cabare,2014-07-15,  Tjänligt,,  19,0,0,1375
Falkenberg,Skrea Cabare,2014-08-12,  Tjänligt m. Anm.,,  19,5,0,0,1376
Falkenberg,Skrea N, Bryggan,2014-06-10,  Tjänligt,,  16,0,0,1377
Falkenberg,Skrea N, Bryggan,2014-06-17,  Tjänligt,,  17,0,0,1378
Falkenberg,Skrea N, Bryggan,2014-07-15,  Tjänligt m. Anm.,,  19,0,0,1379
Falkenberg,Skrea N, Bryggan,2014-08-12,  Tjänligt,,  19,5,0,0,1380
Gnosjö,Skärvsjö, Sjöbo,2014-06-10,  Tjänligt,,  19,0,0,1381
Göteborg,Smithska udden,2014-06-13,  Tjänligt,  > 2,5,  18,6,0,0,1382
Göteborg,Smithska udden,2014-06-24,  Tjänligt,  > 2,15,  16,7,0,0,1383
Göteborg,Smithska udden,2014-07-08,  Tjänligt,  >,  20,0,0,1384
Göteborg,Smithska udden,2014-08-05,  Tjänligt,  >,  21,8,0,0,1385
Flen,Sparreholmsbadet,2014-06-11,  Tjänligt,  < 1,5,  20,0,0,1386
Flen,Sparreholmsbadet,2014-06-26,  Tjänligt,,  19,0,0,1387
Flen,Sparreholmsbadet,2014-07-15,  Tjänligt,,  22,0,0,1388
Flen,Sparreholmsbadet,2014-08-13,  Tjänligt,,  22,0,0,1389
Gotland,Sproge, Kvarnåkershamn,2014-06-16,  Tjänligt,,  15,0,0,1390
Gotland,Sproge, Kvarnåkershamn,2014-07-07,  Tjänligt,,  17,0,0,1391
Gotland,Sproge, Kvarnåkershamn,2014-07-28,  Tjänligt,,  21,0,0,1392
Falun,St Aspan Aspeboda,2014-06-12,  Tjänligt,,  20,0,0,1393
Falun,St Aspan Aspeboda,2014-07-15,  Tjänligt,,  20,0,0,1394
Gnesta,Stjärnhov Kyrksjön Dammhagen,2014-06-11,  Tjänligt,  2,5,  20,9,0,0,1395
Gnesta,Stjärnhov Kyrksjön Dammhagen,2014-07-07,  Tjänligt,  3,2,  20,5,0,0,1396
Gnesta,Stjärnhov Kyrksjön Dammhagen,2014-08-04,  Tjänligt,  3,  23,8,0,0,1397
Gnesta,Stjärnhov Naten,2014-06-11,  Tjänligt,  > 1,  21,9,0,0,1398
Gnesta,Stjärnhov Naten,2014-07-07,  Tjänligt,  > 0,9,  21,6,0,0,1399
